Original ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,State,Location,SMILES
FQNP599,Peroxisomicine,J_Nat_Prod_2014;77(11):2404-2410,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_humboldtiana,Hidalgo,Tasquillo,C[C@@]1(O)CC(=O)c2c(cc3ccc(-c4c5c(c(O)c6c(O)cccc46)C(=O)C[C@@](C)(O)C5)c(O)c3c2O)C1
FQNP600,Palmarumycin_CP2,J_Agric_Food_Chem_2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Edenia,Edenia_gomezpompae,Quintana_Roo,El_Eden,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2cccc(O)c21
FQNP601,Palmarumycin_CP17,J_Agric_Food_Chem_2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Edenia,Edenia_gomezpompae,Quintana_Roo,El_Eden,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21
FQNP602,Ergosta-4_6_8(14)_22-tetraen-3-one,J_Agric_Food_Chem_2014;62(16):3553-3562,10.1021/jf500965k,2014,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Edenia,Edenia_gomezpompae,Quintana_Roo,El_Eden,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
FQNP603,Cannabiripsol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@](C)(O)[C@@H](O)[C@@H]21
FQNP604,8α-hydroxy-Δ9-tetrahydrocannabinol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@H]21
FQNP605,8β-hydroxy-Δ9-tetrahydrocannabinol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@@H](O)C(C)=C[C@H]21
FQNP607,10β-hydroxy-Δ8-tetrahydrocannabinol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C)[C@@H](O)[C@H]21
FQNP608,10α-hydroxy-Δ9_11-hexahydrocannabinol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,C=C1CC[C@@H]2[C@H](c3c(O)cc(CCCCC)cc3OC2(C)C)[C@H]1O
FQNP609,9β_10β-epoxyhexahydrocannabinol,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@@]3(C)O[C@H]3[C@@H]21
FQNP610,11-acetoxy-Δ9-tetrahydrocannabinolic_acid_A,J_Nat_Prod_2015_78_(6):1271-1276,10.1021/acs.jnatprod.5b00065,2015,Journal_of_Natural_Products,Plant,Cannabis,Cannabis_sativa,Not_specified,Not_specified,CCCCCc1cc2c(c(O)c1COO)[C@@H]1C=C(COC(C)=O)CC[C@H]1C(C)(C)O2
FQNP613,α-spinasterol,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,CC[C@@H](C=C[C@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
FQNP614,D-chiro-inositol,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
FQNP615,caryolan-1_9β-diol,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,CC1(C)C[C@@]2(C)[C@H]1CC[C@@]1(C)C[C@]2(O)CC[C@@H]1O
FQNP616,7-benzoxycadalene,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,Cc1cc2c(C(C)C)ccc(C)c2cc1OC(=O)c1ccccc1
FQNP617,7-hydroxycalamenene,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,Cc1cc2c(cc1O)C(C)CC[C@@H]2C(C)C
FQNP618,Eriodictyol-7_4′-dimethyl_ether,J_Ethnopharmacol_2015;175:256-265,10.1016/j.jep.2015.08.055,2015,Journal_of_Ethnopharmacology,Plant,Heterotheca,Heterotheca_inuloides,Estado_de_Mexico,San_Juan_Xoconusco,COc1cc(O)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O
FQNP620,Acetyl_podophyllotoxin,J_Nat_Prod_2016_79_(8):2113-2121,10.1021/acs.jnatprod.6b00428,2016,Journal_of_Natural_Products,Plant,Bursera,Bursera_fagaroides,Not_specified,Not_specified,COc1cc([C@@H]2c3cc4c(cc3[C@H](OC(C)=O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
FQNP621,Burseranin,J_Nat_Prod_2016_79_(8):2113-2121,10.1021/acs.jnatprod.6b00428,2016,Journal_of_Natural_Products,Plant,Bursera,Bursera_fagaroides,Not_specified,Not_specified,COc1c2c(cc3c1OCO3)[C@@H](c1ccc3c(c1)OCO3)C1C(=O)OCC1C2
FQNP622,(−)-(3S_4R_5R_6S)-3_5_6-trihydroxy-1-menthene 3-O-β-d-glucopyranoside,J_Nat_Prod_2016_79_(10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_glabrata,Michoacan,Santa_Clara_del_Cobre,CC1=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C(C)C)[C@@H](O)[C@H]1O
FQNP623,(−)-(3S_4S_6R)-3_6-dihydroxy-1-menthene 3-O-β-d-glucopyranoside,J_Nat_Prod_2016_79_(10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_glabrata,Michoacan,Santa_Clara_del_Cobre,CC1=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C(C)C)C[C@H]1O
FQNP624,(+)-(1R_4S_5R_6R)-1_5_6-trihydroxy-2-menthene,J_Nat_Prod_2016_79_(10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_glabrata,Michoacan,Santa_Clara_del_Cobre,CC(C)[C@H]1C=C[C@@](C)(O)[C@H](O)[C@@H]1O
FQNP625,(+)-(1S_4S_5R_6R)-1_5_6-trihydroxy-2-menthene,J_Nat_Prod_2016_79_(10):2570-2579,10.1021/acs.jnatprod.6b00491,2016,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_glabrata,Michoacan,Santa_Clara_del_Cobre,CC(C)[C@H]1C=C[C@](C)(O)[C@H](O)[C@@H]1O
FQNP626,Chrysoeriol,J_Ethnopharmacol_2016;185_(5):1-8,10.1016/j.jep.2016.03.014,2016,Journal_of_Ethnopharmacology,Plant,Tecoma,Tecoma_stans,Morelos,Cuernavaca,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O
FQNP627,Precatorin_A,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc([C@@H]3COc4c5c(cc(O)c4C3=O)OC(C)(C)C=C5)c(O)cc2O1
FQNP628,Precatorin_B,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc([C@@H]3COc4cc5c(c(O)c4C3=O)C=CC(C)(C)O5)c(O)cc2O1
FQNP629,Precatorin_C,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC1(C)C=Cc2cc(-c3coc4c5c(cc(O)c4c3=O)OC(C)(C)C=C5)c(O)cc2O1
FQNP630,Lupinifolin,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)CC3=O)C=CC(C)(C)O2
FQNP631,Cajanone,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC(C)=CCc1cc([C@@H]2COc3cc4c(c(O)c3C2=O)C=CC(C)(C)O4)c(O)cc1O
FQNP632,Lupinifolinol,J_Ethnopharmacol_2016;206:92-100,10.1016/j.jep.2017.05.019,2016,Journal_of_Ethnopharmacology,Plant,Rhynchosia,Rhynchosia_precatoria,Sonora,Etchojoa,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)[C@@H](O)C3=O)C=CC(C)(C)O2
FQNP636,3α_24-dihydroxylup-20(29)-en-28-oic_acid,J_Nat_Prod_2017_80_(11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal_of_Natural_Products,Plant,Phoradendron,Phoradendron_vernicosum,Yucatan,Yucatan_Peninsula,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)C5CC[C@]43C)C12
FQNP637,3α_23-dihydroxy-30-oxolup-20(29)-en-28-oic_acid,J_Nat_Prod_2017_80_(11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal_of_Natural_Products,Plant,Phoradendron,Phoradendron_vernicosum,Yucatan,Yucatan_Peninsula,C=C(C=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@@H](O)[C@@](C)(CO)C5CC[C@]43C)C12
FQNP638,3α_23-O-isopropylidenyl-3α_23-dihydroxylup-20(29)-en-28-oic_acid,J_Nat_Prod_2017_80_(11):3038-3042,10.1021/acs.jnatprod.7b00177,2017,Journal_of_Natural_Products,Plant,Phoradendron,Phoradendron_vernicosum,Yucatan,Yucatan_Peninsula,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H]6OC(C)(C)OC[C@@]6(C)C5CC[C@]43C)C12
FQNP639,Aristoloxazine_A,J_Nat_Prod_2017_80_(12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal_of_Natural_Products,Plant,Aristolochia,Aristolochia_orbicularis,Morelos,Xochicalco,COc1cc2c(=O)onc3c2c(c1OC)-c1cccc(OC)c1[C@@H]3SCC(N)=O
FQNP640,Aristoloxazine_B,J_Nat_Prod_2017_80_(12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal_of_Natural_Products,Plant,Aristolochia,Aristolochia_orbicularis,Morelos,Xochicalco,COc1cc(/C=C/C(=O)S[C@@H]2c3c(OC)cccc3-c3c(OC)c(OC)cc4c(=O)onc2c34)ccc1O
FQNP641,Aristolactam,J_Nat_Prod_2017_80_(12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal_of_Natural_Products,Plant,Aristolochia,Aristolochia_orbicularis,Morelos,Xochicalco,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1
FQNP642,7-methoxytaliscanine,J_Nat_Prod_2017_80_(12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal_of_Natural_Products,Plant,Aristolochia,Aristolochia_orbicularis,Morelos,Xochicalco,COc1cc2c3c(c(OC)c4c(OC)cccc4c3c1OC)NC2=O
FQNP643,Humul-7-en-1_4_11-triol,J_Nat_Prod_2017_80_(12):3112-3119,10.1021/acs.jnatprod.7b00226,2017,Journal_of_Natural_Products,Plant,Aristolochia,Aristolochia_orbicularis,Morelos,Xochicalco,C[C@@H]1C=CC(C)(C)[C@@H](O)CC[C@](C)(O)[C@@H](O)CC1
FQNP644,β-sitosterol,J_Ethnopharmacol_2019,10.1016/j.jep.2019.03.013,2019,Journal_of_Ethnopharmacology,Plant,Bursera,Bursera_cuneata,Morelos,Santa_Maria_Ahuacatitlan,CC[C@H](CCC(C)C1CCC2C3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C
FQNP645,α-amyrin,J_Ethnopharmacol_2019,10.1016/j.jep.2019.03.013,2019,Journal_of_Ethnopharmacology,Plant,Bursera,Bursera_cuneata,Morelos,Santa_Maria_Ahuacatitlan,C[C@@H]1C2C3=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC[C@H]1C
FQNP646,Moronic_acid,J_Ethnopharmacol_2019,10.1016/j.jep.2019.03.013,2019,Journal_of_Ethnopharmacology,Plant,Bursera,Bursera_cuneata,Morelos,Santa_Maria_Ahuacatitlan,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1
FQNP647,Ursolic_acid,J_Ethnopharmacol_2019,10.1016/j.jep.2019.03.013,2019,Journal_of_Ethnopharmacology,Plant,Bursera,Bursera_cuneata,Morelos,Santa_Maria_Ahuacatitlan,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
FQNP648,Tetracosanoic_acid_(2S)-2_3-dihydroxypropyl_ester,J_Ethnopharmacol_2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal_of_Ethnopharmacology,Plant,Acacia,Acacia_farnesiana,Puebla,Acatlan_de_Osorio,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO
FQNP651,Pinitol,J_Ethnopharmacol_2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal_of_Ethnopharmacology,Plant,Acacia,Acacia_farnesiana,Puebla,Acatlan_de_Osorio,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
FQNP652,(2S)_naringenin 7-O-β-glucopyranoside,J_Ethnopharmacol_2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal_of_Ethnopharmacology,Plant,Acacia,Acacia_farnesiana,Puebla,Acatlan_de_Osorio,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
FQNP653,Sucrose,J_Ethnopharmacol_2019;230:74-80,10.1016/j.jep.2018.10.031,2019,Journal_of_Ethnopharmacology,Plant,Acacia,Acacia_farnesiana,Puebla,Acatlan_de_Osorio,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
FQNP654,1-hydroxy-2_3-dimethoxy-10-methylacridin-9(10H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O(C)c1c(O)c2C(=O)c3c(N(C)c2cc1OC)cccc3
FQNP655,1_4-dihydroxy-2_3-dimethoxy-10-methylacridin-9(10H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O(C)c1c(OC)c(O)c2C(=O)c3c(N(C)c2c1O)cccc3
FQNP656,1-hydroxy-3-methoxy-10-methylacridin-9(10H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O(C)c1cc(O)c2C(=O)c3c(N(C)c2c1)cccc3
FQNP657,4-methoxy-1-methylquinolin-2(1H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O(C)C=1c2c(N(C)C(=O)C=1)cccc2
FQNP658,2-(benzo[d][1_3]dioxol-5-yl)-1-methylquinolin-4(1H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O=C1c2c(N(C)C(c3cc4OCOc4cc3)=C1)cccc2
FQNP659,2-decyl-1-methyl-4-methylene-1_4-dihydroquinoline,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,C(CCCCC)CCCCC=1N(C)c2c(C(=C)C=1)cccc2
FQNP660,1-methyl-2-undecylquinolin-4(1H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O=C1c2c(N(C)C(CCCCCCCCCCC)=C1)cccc2
FQNP661,2-dodecyl-1-methylquinolin-4(1H)-one,Molecules_2018_23(10):2693,10.3390/molecules23102693,2018,Molecules,Plant,Ruta,Ruta_graveolens,No_especified,No_especified,O=C1c2c(N(C)C(CCCCCCCCCCCC)=C1)cccc2
FQNP662,podophyllotoxin,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc(C2c3c(C(O)C4C2C(=O)OC4)cc2OCOc2c3)cc1OC
FQNP663,beta-Peltatin A methyl ether,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc([C@@]2c3c(c(OC)c4OCOc4c3)C[C@@]3[C@@]2C(=O)OC3)cc1OC
FQNP664,5? -desmethoxy-?-peltatin-A-methylether,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c2OCOc2cc2[C@@](c3cc(OC)c(OC)cc3)[C@]3C(=O)OC[C@@]3Cc12
FQNP665,desoxypodophyllotoxin,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc([C@@]2c3c(cc4OCOc4c3)C[C@@]3[C@@]2C(=O)OC3)cc1OC
FQNP667,desmethoxy-yatein,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)ccc(C[C@]2C(=O)OC[C@@]2Cc2cc3OCOc3cc2)c1
FQNP668,burseranin,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c2OCOc2cc2[C@@](c3cc4OCOc4cc3)[C@@]3C(=O)OC[C@@]3Cc12
FQNP669,7? _8 ?-dehydropodophyllotoxin,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O(C)c1c(OC)cc(C=2c3c([C@](O)[C@@]4C=2C(=O)OC4)cc2OCOc2c3)cc1OC
FQNP670,7?_ 8?-dehydroacethyl podophyllotxin,Molecules_2019_24_8_doi:10.3390/molecules24010008,10.3390/molecules24010008,2019,Molecules,Plant,Bursera,Bursera_fagaroides,Michoac?n,Zacapu/Quiroga,O=C(O[C@]1c2c(C(c3cc(OC)c(OC)c(OC)c3)=C3C(=O)OC[C@]13)cc1OCOc1c2)C
FQNP671,(R_E)-1-((2S_3S)-3-acetoxy-6-oxo-3_6-dihydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@@](/C=C/[C@]1[C@@](OC(=O)C)C=CC(=O)O1)CCCC)C
FQNP672,(2S_3S)-2-((E)-hept-1-en-1-yl)-6-oxo-3_6-dihydro-2H-pyran-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@@]1[C@](/C=C/CCCCC)OC(=O)C=C1)C
FQNP673,(R_E)-1-((R)-6-oxo-3_6-dihydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@@](/C=C/[C@@]1OC(=O)C=CC1)CCCC)C
FQNP674,(R_E)-6-(hept-1-en-1-yl)-5_6-dihydro-2H-pyran-2-one,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C1O[C@@](/C=C/CCCCC)CC=C1
FQNP675,(S_E)-1-((2S_3S)-3-hydroxy-6-oxo-3_6-dihydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@](/C=C/[C@]1[C@@](O)C=CC(=O)O1)CCCC)C
FQNP676,(S_E)-1-((2S_3S)-3-acetoxy-6-oxo-3_6-dihydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@](/C=C/[C@]1[C@@](OC(=O)C)C=CC(=O)O1)CCCC)C
FQNP677,(R_E)-1-((2S_3S_4R)-3-acetoxy-4-methoxy-6-oxotetrahydro-2H-pyran-2-yl)hept-1-en-3-yl acetate,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_pectinata,Veracruz,Emiliano Zapata,O=C(O[C@@](/C=C/[C@]1[C@@](OC(=O)C)[C@](OC)CC(=O)O1)CCCC)C
FQNP678,(4S_6R)-6-((E)-hept-1-en-1-yl)-4-methoxytetrahydro-2H-pyran-2-one,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_monticola,Veracruz,Emiliano Zapata,O=C1O[C@@](/C=C/CCCCC)C[C@](OC)C1
FQNP679,(5S_6R)-5-hydroxy-6-((1S_2R_3S)-1_2_3-trihydroxyheptyl)-5_6-dihydro-2H-pyran-2-one,Journal_of_Natural_Products_2019_82_(3)_520-531,10.1021/acs.jnatprod.8b00908,2019,Journal_of_natural_products,Plant,Hyptis,Hyptis_monticola,Veracruz,Emiliano Zapata,O=C1O[C@@]([C@@](O)[C@](O)[C@@](O)CCCC)[C@@](O)C=C1
FQNP680,(-)-(13E)-labd-13-ene-8a_15-diol,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,OC/C=C(/CC[C@]1[C@@](O)(C)CC[C@]2C(C)(C)CCC[C@]12C)\C
FQNP681,(+)-(Z)-labda-8_13-diene-15_16-diol,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,OC/C(=C\CO)/CCC1=C(C)CC[C@]2C(C)(C)CCC[C@]12C
FQNP683,(1R_4aS_8aS)-1-((R_E)-2_5-dihydroxy-3-(hydroxymethyl)pent-3-en-1-yl)-5_5_8a-trimethyloctahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C1[C@](C[C@@](O)/C(=C/CO)/CO)[C@]2(C)[C@](C(C)(C)CCC2)CC1
FQNP684,(1R_4aS_8aS)-1-((R_E)-2_5-dihydroxy-3-methylpent-3-en-1-yl)-5_5_8a-trimethyloctahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C1[C@](C[C@@](O)/C(=C/CO)/C)[C@]2(C)[C@](C(C)(C)CCC2)CC1
FQNP685,(1R_4aS_8aS)-1-((E)-5-hydroxy-3-methyl-2-oxopent-3-en-1-yl)-5_5_8a-trimethyloctahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(/C(=C/CO)/C)C[C@]1C(=O)CC[C@]2C(C)(C)CCC[C@]12C
FQNP686,(1R_4aS_8aS)-5_5_8a-trimethyl-1-((3-methylfuran-2-yl)methyl)octahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C1[C@](Cc2c(C)cco2)[C@]2(C)[C@](C(C)(C)CCC2)CC1
